date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:20	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e3d-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/addme.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/addme.html	(from )
11:54:21	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e3f-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/addze.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/addze.html	(from )
11:54:21	123/123	---M--	200	added ('OK')	text/html	etag:%22d62e41-7b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/and.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/and.html	(from )
11:54:22	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e43-7d-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andc.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andc.html	(from )
11:54:22	130/130	---M--	200	added ('OK')	text/html	etag:%22d62e45-82-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andi-dot.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andi-dot.html	(from )
11:54:22	132/132	---M--	200	added ('OK')	text/html	etag:%22d62e47-84-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andis-dot.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andis-dot.html	(from )
11:54:23	119/119	---M--	200	added ('OK')	text/html	etag:%22d62e4a-77-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/b.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/b.html	(from )
11:54:23	162/162	---M--	200	added ('OK')	text/html	etag:%22d62e4e-a2-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bc.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bc.html	(from )
11:54:23	155/155	---M--	200	added ('OK')	text/html	etag:%22d62e51-9b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bcctr.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bcctr.html	(from )
11:54:24	152/152	---M--	200	added ('OK')	text/html	etag:%22d62e54-98-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bclr.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bclr.html	(from )
11:54:24	123/123	---M--	200	added ('OK')	text/html	etag:%22d62e56-7b-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmp.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmp.html	(from )
11:54:25	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e58-7d-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpi.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpi.html	(from )
11:54:25	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e5a-7d-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpl.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpl.html	(from )
11:54:25	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e5c-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpli.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpli.html	(from )
11:54:26	129/129	---M--	200	added ('OK')	text/html	etag:%22d62e5f-81-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cntlzw.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cntlzw.html	(from )
11:54:26	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e61-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crand.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crand.html	(from )
11:54:27	129/129	---M--	200	added ('OK')	text/html	etag:%22d62e63-81-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crandc.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crandc.html	(from )
11:54:27	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e65-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/creqv.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/creqv.html	(from )
11:54:27	129/129	---M--	200	added ('OK')	text/html	etag:%22d62e67-81-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnand.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnand.html	(from )
11:54:28	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e69-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnor.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnor.html	(from )
11:54:28	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e6b-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cror.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cror.html	(from )
11:54:29	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e6d-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crorc.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crorc.html	(from )
11:54:29	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e6f-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crxor.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crxor.html	(from )
11:54:29	152/152	---M--	200	added ('OK')	text/html	etag:%22d62e72-98-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divw.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divw.html	(from )
11:54:30	155/155	---M--	200	added ('OK')	text/html	etag:%22d62e75-9b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divwu.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divwu.html	(from )
11:54:30	123/123	---M--	200	added ('OK')	text/html	etag:%22d62e77-7b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/eqv.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/eqv.html	(from )
11:54:31	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e79-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsb.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsb.html	(from )
11:54:31	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e7b-7f-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsh.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsh.html	(from )
11:54:31	123/123	---M--	200	added ('OK')	text/html	etag:%22d62e7e-7b-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbz.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbz.html	(from )
11:54:32	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e80-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzu.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzu.html	(from )
11:54:32	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e82-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzux.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzux.html	(from )
11:54:32	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e84-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzx.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzx.html	(from )
11:54:33	123/123	---M--	200	added ('OK')	text/html	etag:%22d62e86-7b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lha.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lha.html	(from )
11:54:33	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e88-7d-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhau.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhau.html	(from )
11:54:34	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e8a-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhaux.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhaux.html	(from )
11:54:34	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e8c-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhax.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhax.html	(from )
11:54:34	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e8e-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhbrx.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhbrx.html	(from )
11:54:35	123/123	---M--	200	added ('OK')	text/html	etag:%22d62e90-7b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhz.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhz.html	(from )
11:54:35	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e92-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhzu.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhzu.html	(from )
11:54:36	127/127	---M--	200	added ('OK')	text/html	etag:%22d62e94-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhzux.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhzux.html	(from )
11:54:36	125/125	---M--	200	added ('OK')	text/html	etag:%22d62e96-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhzx.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhzx.html	(from )
11:54:36	123/123	---M--	200	added ('OK')	text/html	etag:%22d62e98-7b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lmw.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lmw.html	(from )
11:54:37	152/152	---M--	200	added ('OK')	text/html	etag:%22d62e9b-98-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lswi.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lswi.html	(from )
11:54:37	152/152	---M--	200	added ('OK')	text/html	etag:%22d62e9e-98-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lswx.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lswx.html	(from )
